2024-05-02 11:00:12,687 INFO    StreamThr :4011929 [internal.py:wandb_internal():86] W&B internal server running at pid: 4011929, started at: 2024-05-02 11:00:12.687141
2024-05-02 11:00:13,235 DEBUG   HandlerThread:4011929 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-83-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-05-02T09:00:13.223657', 'startedAt': '2024-05-02T09:00:12.680573', 'docker': None, 'cuda': None, 'args': ('--batch_size=16', '--num_epochs=1', '--log_mode=online', '--freeze_base=False', '--use_adapter=False', '--save_dir=./saved_training_logs_experiment_1', '--dataset_path=./fake_true_datasets/fake_true_dataset_mistral_10k', '--detector=roberta_large', '--check_degradation=500', '--wandb_experiment_name=detector_training_experiment1', '--learning_rate=1e-5'), 'state': 'running', 'program': '/cluster/raid/home/dash/text_llm_detector/src/train_detector.py', 'codePathLocal': 'src/train_detector.py', 'codePath': 'src/train_detector.py', 'git': {'remote': 'git@github.com:marluxiaboss/text_llm_detector.git', 'commit': 'b2170ba13e996364bf2440c510871fc6e8c889dd'}, 'email': None, 'root': '/cluster/raid/home/dash/text_llm_detector', 'host': 'node01', 'username': 'dash', 'executable': '/cluster/raid/home/dash/miniforge3/envs/llm_detector/bin/python', 'cpu_count': 128, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2302.8, 'min': 1500.0, 'max': 2250.0}, 'cpu_freq_per_core': [{'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.978, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.335, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.954, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.181, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.098, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.442, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}], 'disk': {'/': {'total': 97.87200164794922, 'used': 30.92913818359375}}, 'gpu': 'NVIDIA A100-PCIE-40GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}], 'memory': {'total': 503.7052917480469}}
2024-05-02 11:00:13,236 INFO    HandlerThread:4011929 [system_monitor.py:probe():224] Finished collecting system info
2024-05-02 11:00:13,236 INFO    HandlerThread:4011929 [system_monitor.py:probe():227] Publishing system info
2024-05-02 11:00:13,236 DEBUG   HandlerThread:4011929 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-02 11:00:14,092 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_created():271] file/dir created: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/conda-environment.yaml
2024-05-02 11:00:16,400 DEBUG   HandlerThread:4011929 [system_info.py:_save_conda():219] Saving conda packages done
2024-05-02 11:00:16,402 INFO    HandlerThread:4011929 [system_monitor.py:probe():229] Finished publishing system info
2024-05-02 11:00:16,405 DEBUG   SenderThread:4011929 [sender.py:send():378] send: files
2024-05-02 11:00:16,405 INFO    SenderThread:4011929 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-05-02 11:00:16,527 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: python_packages
2024-05-02 11:00:16,527 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: python_packages
2024-05-02 11:00:16,528 DEBUG   SenderThread:4011929 [sender.py:send():378] send: telemetry
2024-05-02 11:00:16,529 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 11:00:16,529 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 11:00:16,529 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: stop_status
2024-05-02 11:00:17,038 INFO    wandb-upload_0:4011929 [upload_job.py:push():131] Uploaded file /tmp/tmphovvuwq8wandb/yyzsbjsz-wandb-metadata.json
2024-05-02 11:00:17,093 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/conda-environment.yaml
2024-05-02 11:00:17,093 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_created():271] file/dir created: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/requirements.txt
2024-05-02 11:00:17,093 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_created():271] file/dir created: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/wandb-metadata.json
2024-05-02 11:00:17,746 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:00:22,747 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:00:27,747 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:00:31,100 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_created():271] file/dir created: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:31,529 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 11:00:31,529 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: stop_status
2024-05-02 11:00:31,574 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 11:00:32,808 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:00:33,102 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:35,103 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:37,104 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:37,830 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:00:39,106 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:41,107 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:42,935 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:00:43,107 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:43,108 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/config.yaml
2024-05-02 11:00:45,109 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:46,528 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 11:00:46,528 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 11:00:46,528 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: stop_status
2024-05-02 11:00:47,110 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:47,914 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 11:00:48,871 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:00:49,111 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:51,763 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 11:00:51,764 DEBUG   SenderThread:4011929 [sender.py:send():378] send: history
2024-05-02 11:00:51,764 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: summary_record
2024-05-02 11:00:51,765 INFO    SenderThread:4011929 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-05-02 11:00:52,113 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_created():271] file/dir created: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/wandb-summary.json
2024-05-02 11:00:53,114 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:54,417 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:00:57,117 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:59,118 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:00:59,442 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:01,119 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:01:01,528 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 11:01:01,528 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 11:01:01,528 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: stop_status
2024-05-02 11:01:03,120 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:01:04,758 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:09,759 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:13,174 DEBUG   SystemMonitor:4011929 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-02 11:01:13,175 DEBUG   SenderThread:4011929 [sender.py:send():378] send: stats
2024-05-02 11:01:13,182 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 11:01:13,183 DEBUG   SenderThread:4011929 [sender.py:send():378] send: history
2024-05-02 11:01:13,183 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: summary_record
2024-05-02 11:01:13,184 INFO    SenderThread:4011929 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-05-02 11:01:14,124 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/wandb-summary.json
2024-05-02 11:01:15,184 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:15,255 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:01:20,184 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:25,185 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:30,185 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:31,032 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 11:01:31,033 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 11:01:31,033 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: stop_status
2024-05-02 11:01:32,910 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:01:33,165 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 11:01:33,166 DEBUG   SenderThread:4011929 [sender.py:send():378] send: history
2024-05-02 11:01:33,166 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: summary_record
2024-05-02 11:01:33,167 INFO    SenderThread:4011929 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-05-02 11:01:33,910 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/wandb-summary.json
2024-05-02 11:01:34,911 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:01:36,167 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:37,056 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 11:01:37,057 DEBUG   SenderThread:4011929 [sender.py:send():378] send: history
2024-05-02 11:01:37,057 DEBUG   SenderThread:4011929 [sender.py:send_request():405] send_request: summary_record
2024-05-02 11:01:37,058 INFO    SenderThread:4011929 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-05-02 11:01:37,912 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/wandb-summary.json
2024-05-02 11:01:38,913 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:01:40,595 WARNING FileStreamThread:4011929 [file_stream.py:request_with_retry():668] requests_with_retry encountered retryable exception: 502 Server Error: Bad Gateway for url: https://api.wandb.ai/files/hdasilva/detector_training_experiment1/vqra181f/file_stream. func: functools.partial(<bound method Session.post of <requests.sessions.Session object at 0x1499a3ce94f0>>, timeout=180.0), args: ('https://api.wandb.ai/files/hdasilva/detector_training_experiment1/vqra181f/file_stream',), kwargs: {'json': {'files': {'output.log': {'offset': 1, 'content': ['ERROR 2024-05-02T09:00:40.285272 Answering fact completion questions...:  98%|█████████▊| 62/63 [00:01<00:00, 46.10it/s]\n']}}, 'dropped': 0}}
2024-05-02 11:01:41,502 DEBUG   HandlerThread:4011929 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 11:01:42,915 INFO    Thread-12 :4011929 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./saved_training_logs_experiment_1/roberta_large/full_finetuning/fake_true_dataset_mistral_10k/02_05_1100/wandb/run-20240502_110012-vqra181f/files/output.log
2024-05-02 11:01:43,176 DEBUG   SenderThread:4011929 [sender.py:send():378] send: stats
